project_id;committer;time;additions;deletions
28;186;2388;34;14
28;186;2387;13;24
28;188;2389;12;5
28;186;2386;17;1
28;186;2387;2;2
28;186;2374;2;0
28;186;2374;366;278
28;186;2386;10;2
28;186;2369;995;354
28;188;2368;748;337
28;186;2371;118;114
28;188;2368;13;1
28;186;2369;25;35
28;190;2367;40;2
28;190;2367;195;16
28;188;2366;161;44
28;188;2366;359;45
28;186;2363;5;5
28;186;2363;14;1
28;186;2346;21;15
28;188;2349;400;303
28;186;2346;28;4
28;186;2350;107;33
28;186;2341;325;72
28;186;2341;0;934
28;186;2341;265;2
28;188;2341;155;92
28;188;2341;27;2
28;188;2341;198;96
28;186;2325;14;4
28;188;2326;71;9
28;188;2325;103;10
28;186;2325;1;1
28;186;2325;1;1
28;186;2324;25;7
28;186;2324;8;0
28;186;2324;13;18
28;188;2368;2;1
28;186;2324;20176;3243
28;187;2323;183;67
28;186;2324;3;3
28;186;2323;211;250
28;188;2323;237;75
28;186;2323;573;329
28;188;2323;573;329
28;186;2321;2;1
28;186;2320;1;2
28;186;2320;29;1
28;190;2320;1039;661
28;190;2320;29;1
28;186;2319;43;14
28;188;2319;43;14
28;186;2317;85;52
28;186;2318;120;19
28;186;2317;694;564
28;190;2314;693;563
28;188;2299;1;1
28;186;2300;30;13
28;186;2302;175;26
28;186;2299;429;240
28;188;2296;16160;2121
28;188;2297;5;4
28;186;2299;39;33
28;190;2294;159;7
28;190;2294;226;217
28;186;2324;4;6
28;188;2294;19;5
28;186;2294;16077;1969
28;190;2294;153;148
28;186;2294;29;3
28;190;2293;174;161
28;189;2294;15864;1963
28;189;2293;8;5
28;189;2294;1;6
28;190;2293;15493;1881
28;190;2293;18;1
28;189;2293;227;12
28;188;2296;20;7
28;190;2293;30;12
28;190;2293;1490;67
28;190;2293;4;0
28;188;2292;1319;56
28;188;2292;4;8
28;188;2292;286;56
28;186;2292;1182;0
28;190;2292;11;0
28;186;2293;11;0
28;186;2292;37;16
28;186;2292;2;6
28;189;2291;1182;0
28;186;2291;1;1
28;190;2291;5362;3743
28;186;2291;87;46
28;186;2291;5;1
28;186;2289;596;143
28;188;2288;12;11
28;188;2289;136;109
28;186;2277;10;3
28;186;2278;33;0
28;188;2288;5589;2968
28;186;2276;65;27
28;188;2275;505;80
28;186;2276;12;3
28;186;2273;4711;2650
28;187;2273;4156;3311
28;186;2272;16;4
28;186;2275;6;3
28;187;2271;1603;115
28;190;2291;44;42
28;187;2271;1606;115
28;190;2271;45;6
28;190;2271;989;70
28;190;2271;222;5
28;189;2271;2743;652
28;186;2270;28;0
28;189;2271;2;2
28;189;2270;136;56
28;189;2271;5;3
28;189;2270;2692;647
28;186;2270;111;28
28;187;2271;88;11
28;190;2269;299;77
28;187;2268;297;75
28;186;2268;713;156
28;186;2268;1533;383
28;186;2270;392;40
28;186;2268;284;256
28;187;2268;1539;354
28;187;2268;299;46
28;190;2269;392;40
28;190;2268;12;9
28;190;2268;11;11
28;190;2268;203;49
28;190;2266;250;211
28;189;2268;153;6
28;186;2266;761;146
28;190;2266;1473;376
28;190;2266;31;3
28;189;2268;9;4
28;190;2266;34;8
28;188;2266;41;42
28;188;2265;93;32
28;190;2266;91;31
28;186;2255;118;100
28;188;2251;2;2
28;189;2266;158;9
28;188;2254;248;58
28;188;2250;207;19
28;188;2251;403;103
28;188;2251;27;11
28;186;2248;99;102
28;187;2246;496;210
28;187;2246;7;3
28;188;2396;197;19
28;186;2392;100;37
28;186;2396;84;74
28;186;2392;56;8
28;188;2391;1;13
28;188;2388;50;0
28;186;2246;189;7
28;188;2391;205;100
28;186;2387;205;100
28;187;2246;496;210
28;187;2365;2;2
28;186;2249;143;105
28;188;2391;104;82
28;189;2363;6;6
28;190;2363;2324;61
28;190;2363;1;1
28;189;2362;71;26
28;186;2339;1;5
28;190;2364;21;5
28;189;2339;176;11
28;188;2339;2;6
28;188;2339;14;4
28;186;2337;2331;66
28;186;2338;20;3
28;188;2337;36;14
28;188;2324;2134;50
28;188;2324;118;13
28;187;2324;40;15
28;189;2336;2430;152
28;187;2324;40;15
28;187;2324;2133;50
28;188;2321;40;15
28;186;2320;14;4
28;188;2321;29;0
28;190;2320;717;984
28;190;2319;2;2
28;190;2338;50;2
28;190;2319;39;14
28;187;2319;348;258
28;189;2318;227;172
28;190;2364;1;1
28;188;2313;117;58
28;186;2318;27;6
28;186;2318;227;172
28;188;2300;144;148
28;186;2299;97;83
28;188;2296;34669;739
28;189;2296;35077;1368
28;188;2296;368;843
28;190;2296;91;182
28;189;2295;416;68
28;187;2319;1;0
28;190;2295;33;129
28;190;2295;31868;89
28;186;2295;38;133
28;186;2295;3;2
28;186;2295;0;3
28;186;2295;91;182
28;190;2294;2754;5
28;187;2295;32;11
28;190;2292;2;531
28;187;2291;29;14
28;187;2291;1;118
28;190;2291;142;26
28;190;2291;6;5
28;186;2290;1823;188
28;188;2290;23;9
28;188;2289;12;8
28;189;2289;23;2
28;187;2289;114;13
28;186;2296;3;1
28;189;2288;60;34
28;186;2279;205;46
28;189;2279;222;136
28;189;2278;4;4
28;189;2278;26;4
28;186;2278;7;5
28;189;2278;23;1
28;188;2289;138;6
28;186;2278;218;136
28;186;2278;3;1
28;188;2290;119;17
28;186;2279;238;28
28;189;2276;471;1
28;189;2276;298;47
28;188;2273;28;4
28;186;2279;497;5
28;188;2271;105;28
28;186;2271;286;12
28;189;2270;3;3
28;188;2271;448;27
28;186;2271;3;0
28;186;2276;1;1
28;186;2271;159;15
28;189;2270;136;69
28;189;2270;748;223
28;186;2267;374;156
28;187;2267;165;81
28;189;2270;862;239
28;186;2268;58;62
28;187;2267;188;56
28;190;2267;51;65
28;190;2267;114;16
28;190;2266;11;14
28;189;2267;114;16
28;188;2266;43;16
28;188;2266;3;3
28;190;2266;2;1
28;186;2250;62;7
28;186;2391;3;2
28;190;2247;22;5
28;186;2247;171;19
28;186;2371;10;4
28;186;2371;26;4
28;186;2370;103;4
28;186;2370;6;1
28;186;2371;23;2
28;187;2370;10;16
28;186;2272;6;3
28;186;2369;54;9
28;186;2370;4;0
28;189;2368;162;6
28;189;2368;562;334
28;187;2367;200;189
28;187;2367;1;0
28;188;2366;85;14
28;190;2349;1;4
28;190;2366;21;50
28;186;2369;4;0
28;186;2347;76;81
28;190;2346;934;623
28;187;2345;50;48
28;190;2346;934;623
28;188;2345;56;51
28;188;2345;819;541
28;190;2362;76;81
28;187;2343;149;93
28;187;2343;111;132
28;186;2342;20;1
28;186;2343;10;92
28;186;2342;128;13
28;187;2341;308;103
28;186;2341;100;81
28;187;2341;229;308
28;189;2342;59;8
28;189;2340;91;169
28;189;2340;5;1
28;186;2341;22;45
28;186;2340;1;1
28;186;2340;91;169
28;189;2341;96;81
28;189;2339;177;61
28;187;2338;230;70
28;188;2318;82;54
28;187;2338;99;23
28;189;2339;30;27
28;190;1617;0;1
28;190;2291;1;1
28;190;2292;1;1
28;187;1572;96;56
28;190;1618;2;1
28;190;1550;812;176
28;190;1552;7;16
28;190;1550;3;3
28;186;1532;98;30
28;186;1547;16;15
28;186;1549;75;27
28;186;1547;65;33
28;186;1530;585;109
28;190;2292;2;8
28;189;1528;203;323
28;186;1529;2692;454
28;188;1525;0;6
28;186;1529;14;12
28;188;1525;1610;435
28;188;1528;155;35
28;188;1524;154;595
28;186;1506;0;3
28;186;1506;728;59
28;186;1528;20;9
28;186;1505;238;44
28;187;1506;123;45
28;190;1506;1;0
28;186;1506;338;32
28;190;1621;125;44
28;190;1620;23;60
28;188;1600;748;37
28;187;1600;209;58
28;188;1525;3;0
28;187;1600;0;84
28;190;1599;267;78
28;190;1600;4;3
28;186;1556;19;5
28;186;1556;97;0
28;186;1556;17;12
28;187;1527;84;43
28;186;1556;97;0
28;190;1527;6;5
28;187;1527;119;87
28;190;1527;55;3
28;190;1599;11;7
28;186;1526;30;8
28;189;1524;62;59
28;189;1523;58;13
28;189;1522;201;17
28;186;1526;54;35
28;187;1524;30;8
28;188;1506;68;27
28;188;1623;101;11
28;190;1622;40;13
28;190;1621;213;21
28;190;1619;0;0
28;190;1619;27;2
28;187;1602;460;98
28;188;1602;295;141
28;190;1601;386;97
28;186;1601;178;12
28;188;1602;55;23
28;186;1601;208;85
28;189;1525;23;9
28;188;1600;141;0
28;188;1600;589;11
28;190;1602;70;23
28;190;1599;23;39
28;189;1599;11;8
28;187;1599;818;46
28;186;1599;175;21
28;189;1599;26;10
28;189;1599;398;0
28;189;1599;245;44
28;186;1596;27;8
28;186;1596;398;0
28;190;1596;238;34
28;187;1599;76;38
28;190;1596;175;21
28;188;1595;2;2
28;188;1595;38;13
28;187;1595;313;46
28;189;1594;1;1
28;189;1594;238;34
28;189;1594;29;34
28;190;1596;2;5
28;188;1574;184;24
28;186;1558;54;10
28;186;1593;17;10
28;190;1550;45;111
28;190;1548;1035;22
28;186;1528;4;3
28;186;1528;855;20
28;187;1528;31;7
28;187;1528;121;14
28;188;1528;488;19
28;190;1547;31;4
28;189;1528;25;13
28;187;1528;440;19
28;187;1527;283;1
28;186;1527;213;19
28;188;1523;227;0
28;188;1528;122;9
28;189;1527;168;2
28;186;1646;103;3
28;190;1526;286;0
28;186;1628;52;5
28;186;1631;258;0
28;186;902;2;1
28;186;902;14;2
28;191;901;5;0
28;191;901;5;0
28;186;863;1;0
8;192;2316;183;226
8;193;2293;2587;2074
8;193;2293;11582;2
8;194;2278;11857;1723
8;194;2291;1;1
8;194;2277;38;20
8;194;2277;413;1476
8;193;2277;36;20
8;193;2275;8612;9173
8;194;2273;64;51
8;194;2273;315;102
8;192;2272;50;45
8;192;2272;9;6
8;194;2274;7;31
8;193;2271;7;1
8;195;2271;0;0
8;195;2271;0;0
8;195;2271;0;0
8;192;2270;1;1
8;192;2270;1;1
8;193;2269;11;11
8;194;2269;87;71
8;195;2268;19;29
8;194;2269;719;582
8;195;2268;1;1
8;195;2268;22;13
8;196;2268;0;0
8;195;2268;39;26
8;195;2271;0;0
8;194;2267;1;28
8;192;2267;207;245
8;194;2267;153;78
8;195;2267;26;25
8;192;2267;1;28
8;194;2266;63;1
8;194;2266;34;216
8;195;2266;62;0
8;195;2266;1;1
8;195;2266;71;2
8;194;2265;2;20
8;194;2265;13;1
8;192;2265;2;20
8;194;2265;515;457
8;194;2265;440;474
8;192;2252;28;67
8;195;2252;142;56
8;192;2251;185;262
8;192;2251;64;18
8;193;2251;2;2
8;193;2251;183;260
8;192;2250;330;120
8;192;2250;44;43
8;195;2250;45;9
8;195;2250;19;14
8;195;2249;13;13
8;196;2248;1;1
8;193;2247;177;13
8;196;2248;75;70
8;195;2246;0;0
8;195;2246;0;0
8;192;2246;86;12
8;192;2245;70;2
8;192;2245;24;1
8;193;2241;68;61
8;193;2244;220;59
8;197;2235;2;5
8;197;2235;155;118
8;193;2276;2;0
8;197;2234;298;121
8;193;2232;88;21
8;193;2399;36589;148
8;197;2234;6;52
8;195;2395;102;24
8;192;2394;910;229
8;192;2394;23;3
8;194;2394;386;119
8;194;2394;910;229
8;192;2393;101;103
8;192;2393;41;8
8;196;2393;96;96
8;196;2393;5;7
8;192;2392;66;2
8;192;2392;91;3
8;195;2392;0;1
8;195;2398;31;36
8;192;2392;88;4
8;192;2267;6;2
8;195;2392;92;3
8;192;2392;262;68
8;194;2392;262;68
8;193;2391;20;14
8;192;2391;32;2
8;194;2390;178;260
8;194;2390;204;273
8;192;2390;78;23
8;192;2390;50;53
8;192;2389;15;34
8;192;2389;114;174
8;195;2389;10;34
8;195;2388;5;0
8;194;2378;132;6
8;194;2378;692;897
8;196;2377;132;6
8;194;2374;557;298
8;194;2370;524;436
8;194;2369;215;461
8;194;2367;193;36
8;194;2367;683;399
8;193;2367;10;10
8;192;2390;9;9
8;193;2367;14;11
8;195;2367;10;10
8;195;2367;45;12
8;195;2367;2;2
8;194;2392;126;35
8;197;2366;121;0
8;194;2366;71;81
8;194;2366;221;1022
8;194;2366;1432;381
8;193;2366;221;1022
8;194;2366;19;2
8;192;2366;19;2
8;194;2366;29;43
8;194;2366;1023;0
8;194;2366;195;3673
8;193;2366;1023;0
8;194;2365;117;31
8;194;2365;172;153
8;194;2365;123;121
8;195;2365;0;153
8;195;2365;172;0
8;194;2365;120;120
8;194;2365;323;0
8;194;2365;343;295
8;193;2364;170;0
8;195;2364;153;0
8;193;2364;29;7
8;193;2364;118;153
8;194;2364;41;34
8;192;2363;77;107
8;192;2363;0;12
8;194;2363;69;72
8;194;2363;77;107
8;192;2363;2;2
8;197;2350;1;1
8;193;2346;66;69
8;194;2346;439;151
8;193;2345;1791;461
8;193;2345;185;196
8;194;2345;171;0
8;194;2345;82;70
8;194;2343;6;2
8;192;2343;1591;1112
8;194;2343;683;420
8;192;2343;6;2
8;194;2342;338;748
8;194;2342;1155;318
8;193;2341;177;507
8;193;2341;171;12
8;194;2340;171;12
8;194;2340;92;49
8;195;2340;11;2
8;192;2339;2;2
8;192;2339;781;355
8;195;2367;1;1
8;193;2338;161;241
8;192;2339;158;8
8;194;2328;314;160
8;193;2324;98;68
8;192;2320;65;15
8;192;2319;1;2
8;194;2338;310;189
8;192;2319;27;9
8;194;2319;25;4
8;194;2318;123;29
8;193;2322;274;153
8;194;2318;62;26
8;194;2318;246;191
8;192;2317;62;26
8;192;2314;28;5
8;197;2306;108;0
8;194;2316;388;547
8;192;2300;11;43
8;192;2318;123;29
8;193;2303;136;108
8;192;2300;118;116
8;193;2300;242;0
8;192;2300;22;255
8;195;2299;27;18
8;195;2299;5;0
8;193;2300;118;116
8;195;2299;0;0
8;193;2298;311;33
8;195;2299;94;67
8;193;2296;2;2
8;192;2294;170;8
8;193;2296;55;276
8;192;2294;16;13
8;193;2294;170;8
8;192;2294;191;349
8;192;2294;272;62
8;193;2294;31;204
8;193;2293;9;17
8;193;2293;60;57
8;195;2293;28;43
8;197;2305;145;95
8;192;2271;555;166
8;192;2271;210;21
8;194;2271;82;110
8;192;2344;171;0
8;193;2271;39;63
8;194;2271;555;166
8;193;2269;933;857
8;193;2270;46;50
8;194;2269;232;38
8;193;2269;2;0
8;194;2269;2;0
8;192;2268;222;54
8;194;2268;382;206
8;194;2269;3;32
8;192;2267;27;15
8;192;2266;342;427
8;192;2266;17;12
8;192;2266;14;5
8;193;2266;17;12
8;192;2252;164;135
8;195;2392;43;33
8;193;2364;29;30
8;195;2392;39;14
8;193;2364;52;1045
8;195;2293;122;87
8;192;2346;21;1
8;194;2338;214;207
8;192;2338;1;2
8;192;2338;15;9
8;192;2336;14;9
8;197;2329;52;11
8;194;2327;14;6
8;197;2328;9;3
8;192;2363;164;160
8;197;2328;191;0
8;194;2338;16;11
8;197;2327;14;6
8;194;2327;352;261
8;194;2327;25;10
8;193;2324;1;0
8;193;2323;46;22
8;193;2322;80;25
8;193;2322;333;170
8;194;2321;105;52
8;194;2321;333;170
8;193;2320;1800;91
8;193;2320;1022;0
8;192;2319;7;46
8;194;2318;13;1
8;197;2319;1651;23
8;197;2319;98;6
8;192;2325;67;30
8;194;2318;86;26
8;194;2318;1639;23
8;192;2317;43;17
8;195;2316;37;6
8;195;2316;1;0
8;194;2316;5;5
8;194;2316;0;457
8;194;2316;4;0
8;192;2319;111;7
8;194;2316;240;153
8;194;2315;62;43
8;195;2317;6;4
8;194;2316;69;1536
8;193;2314;53;11
8;192;2314;4;4
8;192;2314;56;33
8;195;2314;4;4
8;194;2302;5;3
8;194;2302;1;1
8;194;2302;1;1
8;193;2302;1;1
8;194;2302;13;3
8;194;2302;0;0
8;197;2301;1;1
8;194;2315;113;48
8;192;2301;254;338
8;192;2301;12;2
8;194;2301;85;54
8;194;2301;169;284
8;193;2301;21;4
8;197;2301;1;1
8;197;2301;63;49
8;192;2299;16;6
8;192;2299;33;60
8;193;2297;20;6
8;192;2298;2;2
8;197;2296;24;7
8;197;2296;38;2493
8;197;2296;13;0
8;193;2295;101;59
8;192;2295;16;17
8;192;2295;10;5
8;194;2295;16;17
8;194;2295;227;0
8;197;2295;227;0
8;194;2295;17;14
8;194;2302;0;0
8;194;2294;0;0
8;194;2294;4;0
8;194;2294;16;24
8;194;2294;10;3
8;194;2293;3;0
8;194;2293;34;32
8;192;2293;134;20
8;192;2293;49;9
8;193;2293;134;20
8;194;2293;58;1
8;194;2293;20;13
8;192;2293;58;1
8;197;2294;0;0
8;194;2293;328;72
8;192;2292;15;15
8;192;2295;1;1
8;194;2291;54;39
8;192;2292;33;8
8;192;2290;11;29
8;193;2279;43;10
8;192;2271;411;309
8;192;2291;1;1
8;192;2271;88;12
8;194;2271;538;67
8;194;2271;357;275
8;193;2270;37;31
8;194;2291;159;282
8;193;2270;17;3
8;195;2270;37;31
8;192;2270;48;12
8;197;2270;129;20
8;197;2270;143;5
8;192;2269;62;19
8;193;2269;67;1
8;197;2269;144;19
8;197;2268;0;0
8;197;2268;0;0
8;197;2268;43;0
8;194;2268;169;180
8;192;2268;551;311
8;194;2268;2;2
8;192;2268;2;2
8;194;2268;134;53
8;194;2268;551;311
8;192;2268;81;15
8;195;2268;53;38
8;194;2266;790;309
8;197;2232;55;1
8;195;2399;52;4
8;193;2270;1;1
8;193;2398;20;2
8;195;2398;1;1
8;195;2398;36;6
8;197;2236;143;31
8;195;2395;64;6
8;195;2398;24;98
8;195;2393;125;37
8;195;2393;36;2
8;193;2384;3;11
8;197;2375;2;1
8;197;2375;192;34
8;193;2367;21;3
8;195;2373;18;18
8;193;2367;2;2
8;192;2363;7;5
8;192;2363;28;51
8;196;2363;7;5
8;192;2363;8;6
8;192;2363;10;17
8;193;2363;8;6
8;192;2363;41;4
8;195;2397;4;3
8;192;2362;60;1
8;192;2361;52;21
8;197;2358;59;57
8;197;2359;383;382
8;195;2353;76;5
8;195;2350;231;1
8;197;2346;103;61
8;195;2350;5;0
8;197;2344;17;11
8;192;2340;17;0
8;193;2340;17;0
8;192;2340;54;17
8;192;2340;184;17
8;192;2338;9;27
8;192;2360;16;11
8;197;2330;208;24
8;197;2329;68;2
8;197;2328;260;72
8;197;2328;27;13
8;197;2324;2;2
8;197;2327;144;31
8;194;2320;20;18
8;194;2320;430;176
8;197;2320;96;10
8;194;2320;387;195
8;192;2318;40;22
8;194;2319;0;0
8;192;2318;19;9
8;197;2318;0;0
8;197;2331;36;10
8;197;2318;44;25
8;197;2318;12;13
8;192;2317;86;39
8;197;2316;0;0
8;197;2317;0;1
8;193;2299;0;1
8;193;2299;2;889
8;193;2298;6;0
8;194;2298;0;0
8;193;2298;0;0
8;197;2318;86;39
8;194;2298;257;205
8;197;2297;43;0
8;197;2297;84;44
8;194;2297;1968;261
8;194;2296;2360;970
8;197;2282;652;0
8;197;2284;99;33
8;194;2271;357;282
8;194;1652;677;455
8;194;1627;596;405
8;194;1624;503;257
8;194;1631;247;171
8;197;2297;0;0
8;197;1622;0;0
8;192;1531;108;105
8;196;1622;896;74
8;196;1621;42;28
8;197;1621;392;0
8;197;1621;324;0
8;192;1620;180;74
8;196;1602;290;10
8;196;1602;1;1
8;192;1602;302;10
8;192;1601;122;10
8;193;1599;16;13
8;193;1599;170;2
8;196;1597;129;8
8;196;1598;18;15
8;194;1597;830;887
8;194;1576;813;17
8;194;1526;3688;104
8;194;1525;25;25
8;193;1575;160;101
8;194;1624;0;0
8;194;1525;48;31
8;193;1524;1031;0
8;193;2362;10;10
8;193;1524;10;1
8;192;1524;24;0
8;193;1523;18;1
8;193;1523;388;34
8;194;1598;0;0
8;193;1597;324;0
8;193;1597;653;4
8;195;1597;324;0
8;193;1597;175;84
8;194;1524;68;27
8;194;1596;0;0
8;197;1597;0;0
8;194;1596;0;0
8;197;1597;619;0
8;194;1596;34;4
8;194;1596;762;0
8;194;1596;0;762
8;194;1596;0;0
8;192;1596;0;0
8;194;1524;586;0
8;195;1596;0;762
8;195;1596;0;0
8;195;1596;370;116
8;192;1595;0;0
8;194;1596;0;0
8;195;1595;0;0
8;195;1595;0;116
8;194;1595;370;0
8;195;1595;0;0
8;197;1574;0;0
8;197;1574;232;0
8;197;1574;0;0
8;197;1574;0;232
8;197;1574;0;0
8;197;1574;0;0
8;195;1596;0;0
8;197;1574;0;0
8;197;1573;0;116
8;197;1573;116;0
8;197;1573;0;0
8;197;1573;12;0
8;197;1573;0;0
8;197;1573;0;232
8;197;1564;232;0
8;197;1564;232;0
8;197;1564;0;0
8;197;1564;137;127
8;197;1573;232;0
8;197;1563;0;0
8;197;1563;137;127
8;197;1563;0;0
8;195;1550;116;0
8;195;1549;0;0
8;197;1525;0;0
8;197;1525;0;0
8;197;1525;0;0
8;197;1524;0;0
8;195;1524;0;0
8;197;1525;0;0
8;195;1524;0;0
8;195;1594;0;0
8;195;1594;138;0
8;195;1596;0;0
8;195;1594;0;0
8;197;813;138;0
8;195;802;0;0
8;195;802;0;0
8;197;801;0;0
8;197;1574;0;0
8;197;813;0;0
13;198;2272;18;12
13;198;2272;39;44
13;199;2272;8;6
13;200;2272;0;0
13;198;2272;117;48
13;200;2272;5;5
13;199;2272;131;58
13;201;2272;0;0
13;198;2272;4;4
13;198;2272;0;15
13;201;2272;0;0
13;201;2272;0;0
13;202;2271;0;0
13;202;2271;128;55
13;201;2272;0;0
13;200;2269;42;44
13;200;2269;11;7
13;200;2269;756;1117
13;198;2267;8;8
13;199;2267;6;2
13;200;2267;74;3
13;198;2266;150;87
13;198;2266;258;96
13;198;2268;5;1
13;203;2257;265;77
13;198;2255;139;112
13;203;2253;3;0
13;203;2253;240;871
13;199;2253;57;57
13;199;2253;88;748
13;198;2263;40;31
13;200;2252;1;7
13;199;2251;75;8
13;200;2249;33;39
13;199;2248;2;2
13;199;2253;33;39
13;199;2248;6;10
13;200;2249;1;1
13;199;2247;10;14
13;198;2247;194;7
13;198;2247;10;14
13;200;2247;10;14
13;199;2247;385;301
13;200;2247;1;1
13;200;2247;191;294
13;198;2247;111;129
13;200;2247;88;82
13;198;2247;191;294
13;198;2247;2;2
13;199;2246;24;53
13;199;2246;60;91
13;200;2247;194;7
13;199;2245;47;32
13;199;2247;51;22
13;200;2245;191;195
13;200;2245;0;24
13;199;2245;42;51
13;200;2245;24;25
13;199;2245;190;195
13;198;2245;930;584
13;200;2244;1;8
13;198;2245;186;193
13;198;2244;426;235
13;200;2244;0;0
13;198;2244;72;325
13;199;2245;23;47
13;200;2244;71;326
13;200;2244;218;73
13;200;2243;362;155
13;198;2244;51;17
13;199;2243;71;326
13;198;2243;4;4
13;198;2242;82;25
13;200;2242;142;94
13;198;2242;121;39
13;202;2242;1386;932
13;198;2243;0;0
13;203;2242;82;25
13;198;2242;148;41
13;198;2242;328;727
13;198;2398;30;21
13;198;2398;12;13
13;203;2398;12;12
13;203;2398;1;1
13;203;2398;277;71
13;200;2398;24;14
13;203;2398;282;113
13;200;2398;16;16
13;198;2397;25;11
13;198;2398;11;2
13;198;2397;29;30
13;198;2397;245;30
13;198;2397;217;265
13;200;2395;69;77
13;200;2395;100;1
13;198;2243;9;6
13;198;2393;39;42
13;198;2393;33;38
13;200;2393;61;8
13;200;2394;14;14
13;199;2393;28;0
13;200;2392;687;459
13;200;2392;10;10
13;198;2393;76;12
13;199;2392;688;579
13;199;2392;13;5
13;198;2392;4;30
13;198;2392;302;134
13;198;2392;0;5
13;199;2392;41;34
13;198;2392;165;261
13;198;2392;259;313
13;199;2392;0;5
13;200;2392;28;28
13;198;2391;774;795
13;200;2391;13;6
13;200;2391;125;267
13;199;2392;33;8
13;199;2390;173;108
13;199;2390;1;1
13;202;2390;546;197
13;198;2390;423;113
13;200;2389;339;59
13;198;2389;138;99
13;199;2391;124;266
13;200;2387;40;36
13;199;2389;182;137
13;199;2389;29;2
13;200;2387;148;107
13;202;2387;0;0
13;199;2387;310;57
13;198;2387;269;160
13;198;2387;125;79
13;199;2386;133;70
13;199;2376;0;1
13;198;2387;3;8
13;200;2389;41;12
13;198;2372;56;64
13;199;2376;573;266
13;200;2374;63;36
13;198;2371;15;21
13;198;2370;51;7
13;200;2372;29;17
13;200;2370;136;79
13;198;2370;10;22
13;200;2370;55;11
13;198;2368;4;4
13;198;2370;29;21
13;198;2368;136;79
13;198;2368;354;117
13;199;2365;2;2
13;200;2365;135;75
13;199;2365;1436;1516
13;200;2365;5;9
13;199;2365;3;6
13;200;2365;1444;1551
13;200;2365;2;6
13;200;2368;180;15
13;198;2365;45;3
13;198;2365;1165;263
13;198;2365;266;1283
13;198;2365;5;9
13;200;2365;42;94
13;199;2364;137;119
13;199;2363;41;91
13;200;2365;39;37
13;198;2351;315;104
13;199;2364;2449;1429
13;200;2348;1457;1146
13;198;2342;16;16
13;200;2342;426;63
13;198;2342;821;472
13;200;2342;4;4
13;200;2341;3;9
13;198;2341;259;0
13;198;2341;110;30
13;202;2340;1186;1110
13;199;2340;1;1
13;200;2341;821;467
13;200;2340;800;468
13;202;2340;0;0
13;199;2340;9;3
13;198;2342;2;7
13;199;2339;9;20
13;198;2339;89;164
13;198;2339;0;1
13;198;2339;35;11
13;199;2339;1340;6662
13;199;2339;94;175
13;200;2339;985;1061
13;200;2339;15;6
13;198;2339;770;1034
13;202;2340;0;0
13;198;2338;10;1
13;198;2339;1060;793
13;200;2324;0;0
13;198;2327;245;55
13;200;2326;442;234
13;198;2339;0;3
13;200;2324;640;1075
13;198;2321;242;52
13;200;2321;471;213
13;198;2319;273;284
13;198;2321;18;13
13;198;2321;99;272
13;198;2319;441;495
13;200;2294;190;5716
13;200;2318;77;13
13;200;2315;149;31
13;200;2294;14;3
13;198;2294;129;84
13;198;2294;50;58
13;200;2294;10;8
13;200;2294;61;59
13;198;2293;196;179
13;200;2294;5887;225
13;202;2293;0;25
13;198;2293;112;42
13;202;2293;9500;5653
13;198;2294;15;8
13;199;2293;161;138
13;199;2289;7;10
13;198;2291;14;5609
13;200;2274;19;7
13;198;2275;5675;36
13;200;2273;20;5
13;198;2274;16;11
13;200;2273;68;23
13;200;2270;1;1
13;198;2273;68;23
13;200;2270;787;129
13;198;2270;1;1
13;200;2290;50;37
13;198;2270;838;274
13;200;2270;56;27
13;198;2270;13;20
13;198;2270;718;42
13;199;2269;455;123
13;200;2270;455;123
13;198;2270;10;14
13;200;2270;173;36
13;200;2253;15;30
13;200;2253;207;122
13;198;2247;15;13
13;198;2246;377;107
13;200;2246;375;108
13;199;2269;194;119
13;199;2394;497;187
13;198;2246;6;11
13;199;2394;375;105
13;200;2246;8;3
13;198;2394;24;15
13;200;2394;186;43
13;198;2394;6;4
13;198;2393;187;45
13;200;2394;24;15
13;200;2392;57;19
13;200;2392;133;80
13;198;2390;57;19
13;200;2390;263;90
13;198;2390;140;70
13;200;2390;140;70
13;199;2372;1447;5164
13;198;2388;7;4
13;199;2372;98;5
13;198;2371;83;22
13;198;2393;133;79
13;200;2364;26;31
13;198;2369;76;41
13;200;2364;159;30
13;198;2364;26;31
13;200;2363;50;38
13;198;2388;90;2
13;198;2362;417;40
13;200;2363;7;8
13;200;2363;14;4
13;198;2362;49;39
13;200;2362;432;1859
13;198;2388;14;28
13;200;2362;312;10
13;198;2345;83;37
13;198;2345;0;1591
13;198;2344;459;3287
13;200;2362;1;1
13;198;2344;247;203
13;202;2339;60;0
13;200;2340;157;221
13;200;2340;113;16
13;200;2342;361;3286
13;199;2337;2810;296
13;198;2337;48;2
13;198;2337;70;73
13;199;2337;48;2
13;200;2301;0;0
13;198;2301;480;112
13;198;2300;40;99
13;200;2300;2241;139
13;200;2299;493;155
13;198;2298;1839;118
13;198;2276;120;16
13;198;2274;140;2
13;198;2274;73;12
13;202;2274;266;85
13;202;2274;73;36
13;198;2272;14;5
13;202;2272;67;2
13;198;2301;0;0
13;198;2272;54;16
13;202;2337;60;0
13;202;2270;28;0
13;198;2272;252;80
13;198;2348;12;0
13;199;2247;54;16
13;200;2348;145;18
13;198;2348;145;18
